,PART_ID,TYPE,MANUFACTURER,YEAR,QUANTITY,PRICE,SUBTOTAL_INVENTORY,ACTIVE
2315,PART2316,transmission,BMW,2006,51.0,179.85,9172.35,0.0
2316,PART2317,transmission,Mercedes,2003,8.0,274.25,2194.0,0.0
2317,PART2318,tire,Mercedes,2007,53.0,389.02,20618.059999999998,
2318,PART2319,brake,BMW,2004,48.0,72.28,3469.44,
2319,PART2320,battery,Mercedes,2014,82.0,111.11,9111.02,0.0
2320,PART2321,transmission,Audi,2001,96.0,266.25,25560.0,
2321,PART2322,battery,Volkswagen,2015,83.0,199.15,16529.45,
2322,PART2323,engine,Volkswagen,2001,59.0,82.01,4838.59,0.0
2323,PART2324,suspension,Honda,2020,51.0,368.29,18782.79,0.0
2324,PART2325,transmission,Toyota,2021,62.0,234.85,14560.699999999999,1.0
2325,PART2326,tire,Ford,2011,33.0,127.8,4217.4,
2326,PART2327,suspension,Ford,2007,90.0,120.87,10878.300000000001,
2327,PART2328,tire,Audi,2021,26.0,228.92,5951.92,
2328,PART2329,battery,Ford,2014,42.0,64.59,2712.78,1.0
2329,PART2330,tire,Toyota,2015,25.0,417.55,10438.75,1.0
2330,PART2331,tire,Mercedes,2003,17.0,465.13,7907.21,
2331,PART2332,brake,BMW,2015,11.0,232.81,2560.91,0.0
2332,PART2333,brake,Honda,2018,4.0,192.78,771.12,1.0
2333,PART2334,engine,Volkswagen,2005,30.0,386.04,11581.2,1.0
2334,PART2335,battery,Ford,2005,35.0,268.33,9391.55,0.0
2335,PART2336,battery,Mercedes,2005,40.0,230.27,9210.800000000001,0.0
2336,PART2337,tire,Audi,2019,2.0,204.9,409.8,0.0
2337,PART2338,tire,BMW,2011,22.0,54.26,1193.72,0.0
2338,PART2339,battery,Volkswagen,2013,72.0,241.22,17367.84,
2339,PART2340,brake,Audi,2014,16.0,254.8,4076.8,1.0
2340,PART2341,suspension,Mercedes,2006,90.0,274.05,24664.5,1.0
2341,PART2342,battery,Honda,2015,11.0,203.2,2235.2,1.0
2342,PART2343,suspension,Toyota,2015,37.0,292.11,10808.07,0.0
2343,PART2344,engine,Toyota,2015,44.0,273.88,12050.72,1.0
2344,PART2345,brake,BMW,2011,26.0,466.74,12135.24,0.0
2345,PART2346,tire,Mercedes,2000,89.0,358.14,31874.46,0.0
2346,PART2347,tire,Volkswagen,2005,17.0,314.15,5340.549999999999,1.0
2347,PART2348,transmission,BMW,2019,51.0,339.97,17338.47,1.0
2348,PART2349,tire,Volkswagen,2017,54.0,98.86,5338.44,1.0
2349,PART2350,engine,Honda,2013,59.0,288.24,17006.16,1.0
2350,PART2351,tire,Ford,2020,70.0,200.62,14043.4,
2351,PART2352,battery,Audi,2013,95.0,343.67,32648.65,
2352,PART2353,suspension,Honda,2020,99.0,202.96,20093.04,1.0
2353,PART2354,suspension,Honda,2014,75.0,203.74,15280.5,
2354,PART2355,brake,Honda,2001,88.0,463.3,40770.4,
2355,PART2356,battery,Audi,2011,63.0,199.39,12561.57,
2356,PART2357,brake,Volkswagen,2009,13.0,375.96,4887.48,1.0
2357,PART2358,suspension,Honda,2013,83.0,296.52,24611.16,0.0
2358,PART2359,tire,Audi,2013,15.0,311.32,4669.8,0.0
2359,PART2360,suspension,Honda,2009,3.0,262.57,787.71,1.0
2360,PART2361,engine,Volkswagen,2020,36.0,256.98,9251.28,1.0
2361,PART2362,engine,Volkswagen,2008,43.0,453.72,19509.960000000003,0.0
2362,PART2363,tire,Volkswagen,2010,49.0,473.42,23197.58,
2363,PART2364,battery,BMW,2009,32.0,151.86,4859.52,
2364,PART2365,battery,Volkswagen,2000,71.0,151.48,10755.08,0.0
2365,PART2366,battery,Audi,2006,66.0,151.42,9993.72,0.0
2366,PART2367,brake,BMW,2019,79.0,402.05,31761.95,1.0
2367,PART2368,brake,Toyota,2000,89.0,247.47,22024.829999999998,1.0
2368,PART2369,transmission,BMW,2003,55.0,256.37,14100.35,0.0
2369,PART2370,brake,Volkswagen,2002,49.0,341.2,16718.8,
2370,PART2371,suspension,Honda,2016,36.0,479.77,17271.72,
2371,PART2372,brake,Honda,2010,1.0,268.59,268.59,1.0
2372,PART2373,transmission,Volkswagen,2004,31.0,369.8,11463.800000000001,0.0
2373,PART2374,suspension,Volkswagen,2005,86.0,240.99,20725.14,
2374,PART2375,battery,Toyota,2006,24.0,270.41,6489.84,
2375,PART2376,engine,Honda,2015,21.0,225.39,4733.19,1.0
2376,PART2377,battery,Honda,2008,35.0,268.73,9405.550000000001,1.0
2377,PART2378,battery,Honda,2022,80.0,182.85,14628.0,1.0
2378,PART2379,suspension,Audi,2017,21.0,277.86,5835.06,1.0
2379,PART2380,transmission,Audi,2003,63.0,448.77,28272.51,1.0
2380,PART2381,brake,Volkswagen,2021,45.0,271.76,12229.199999999999,
2381,PART2382,suspension,Honda,2006,74.0,56.27,4163.9800000000005,0.0
2382,PART2383,suspension,Honda,2009,80.0,486.77,38941.6,0.0
2383,PART2384,engine,BMW,2006,95.0,456.37,43355.15,
2384,PART2385,brake,Honda,2013,73.0,259.61,18951.530000000002,
2385,PART2386,suspension,Volkswagen,2018,19.0,125.07,2376.33,0.0
2386,PART2387,brake,Volkswagen,2016,76.0,225.88,17166.88,1.0
2387,PART2388,suspension,Toyota,2018,33.0,86.88,2867.04,1.0
2388,PART2389,battery,Audi,2019,78.0,346.72,27044.160000000003,0.0
2389,PART2390,battery,Volkswagen,2017,57.0,322.08,18358.559999999998,0.0
2390,PART2391,battery,BMW,2004,32.0,81.46,2606.72,0.0
2391,PART2392,engine,Audi,2003,37.0,275.11,10179.07,1.0
2392,PART2393,transmission,Honda,2011,65.0,374.74,24358.100000000002,0.0
2393,PART2394,brake,BMW,2019,83.0,488.04,40507.32,1.0
2394,PART2395,transmission,Honda,2005,13.0,77.1,1002.3,
2395,PART2396,suspension,Toyota,2008,56.0,402.28,22527.68,1.0
2396,PART2397,transmission,BMW,2010,31.0,155.51,4820.8099999999995,
2397,PART2398,suspension,Audi,2018,80.0,208.47,16677.6,
2398,PART2399,tire,Volkswagen,2017,11.0,294.03,3234.33,1.0
2399,PART2400,battery,Mercedes,2012,85.0,164.45,13978.249999999998,1.0
2400,PART2401,engine,Audi,2013,53.0,294.19,15592.07,0.0
2401,PART2402,tire,Toyota,2014,39.0,241.14,9404.46,1.0
2402,PART2403,transmission,Audi,2013,53.0,364.86,19337.58,
2403,PART2404,battery,Toyota,2009,48.0,168.23,8075.039999999999,1.0
2404,PART2405,transmission,Mercedes,2014,31.0,76.89,2383.59,0.0
2405,PART2406,transmission,Mercedes,2022,20.0,75.31,1506.2,
2406,PART2407,suspension,Ford,2021,62.0,417.29,25871.98,
2407,PART2408,tire,Ford,2005,1.0,331.48,331.48,
2408,PART2409,transmission,Toyota,2004,95.0,287.13,27277.35,
2409,PART2410,engine,Ford,2008,93.0,367.54,34181.22,
2410,PART2411,suspension,Honda,2005,23.0,303.94,6990.62,0.0
2411,PART2412,suspension,Audi,2014,26.0,138.79,3608.54,0.0
2412,PART2413,transmission,Ford,2013,91.0,392.18,35688.38,0.0
2413,PART2414,suspension,Audi,2007,41.0,246.52,10107.32,1.0
2414,PART2415,suspension,Honda,2010,16.0,277.07,4433.12,1.0
2415,PART2416,engine,Audi,2014,67.0,135.15,9055.050000000001,0.0
2416,PART2417,transmission,Audi,2002,44.0,214.22,9425.68,1.0
2417,PART2418,brake,Audi,2010,19.0,495.0,9405.0,
2418,PART2419,tire,Honda,2015,89.0,240.46,21400.940000000002,0.0
2419,PART2420,battery,Volkswagen,2009,95.0,180.4,17138.0,0.0
2420,PART2421,transmission,Ford,2020,28.0,244.63,6849.639999999999,1.0
2421,PART2422,tire,Mercedes,2002,46.0,229.93,10576.78,0.0
2422,PART2423,transmission,BMW,2012,75.0,177.19,13289.25,
2423,PART2424,battery,Ford,2019,14.0,410.48,5746.72,0.0
2424,PART2425,suspension,BMW,2003,31.0,425.52,13191.119999999999,1.0
2425,PART2426,brake,Toyota,2000,99.0,408.84,40475.159999999996,1.0
2426,PART2427,brake,Volkswagen,2022,46.0,59.76,2748.96,0.0
2427,PART2428,suspension,Toyota,2019,67.0,69.27,4641.09,1.0
2428,PART2429,brake,Mercedes,2007,39.0,136.34,5317.26,1.0
2429,PART2430,brake,Volkswagen,2006,13.0,390.2,5072.599999999999,1.0
2430,PART2431,battery,Honda,2006,43.0,194.71,8372.53,
2431,PART2432,brake,Honda,2010,95.0,371.17,35261.15,1.0
2432,PART2433,suspension,Toyota,2018,39.0,233.29,9098.31,1.0
2433,PART2434,battery,Toyota,2015,51.0,394.92,20140.920000000002,0.0
2434,PART2435,suspension,Ford,2013,99.0,383.54,37970.46,0.0
2435,PART2436,battery,Audi,2020,74.0,360.25,26658.5,
2436,PART2437,suspension,Audi,2017,50.0,93.21,4660.5,0.0
2437,PART2438,tire,Ford,2022,6.0,483.6,2901.6000000000004,1.0
2438,PART2439,battery,BMW,2004,7.0,140.51,983.5699999999999,1.0
2439,PART2440,engine,Honda,2018,30.0,269.17,8075.1,0.0
2440,PART2441,battery,Mercedes,2012,89.0,371.37,33051.93,
2441,PART2442,battery,Volkswagen,2020,42.0,374.3,15720.6,1.0
2442,PART2443,tire,Toyota,2018,14.0,379.23,5309.22,1.0
2443,PART2444,brake,Ford,2016,60.0,118.62,7117.200000000001,1.0
2444,PART2445,transmission,Ford,2002,39.0,448.17,17478.63,1.0
2445,PART2446,engine,Honda,2000,80.0,96.16,7692.799999999999,0.0
2446,PART2447,transmission,Mercedes,2015,90.0,129.29,11636.099999999999,1.0
2447,PART2448,transmission,Ford,2019,32.0,412.55,13201.6,1.0
2448,PART2449,tire,Mercedes,2005,48.0,171.72,8242.56,0.0
2449,PART2450,battery,Audi,2018,49.0,286.45,14036.05,
2450,PART2451,suspension,Audi,2011,78.0,74.77,5832.0599999999995,1.0
2451,PART2452,battery,Volkswagen,2013,29.0,463.42,13439.18,
2452,PART2453,battery,Ford,2021,62.0,111.15,6891.3,1.0
2453,PART2454,brake,Ford,2020,41.0,386.21,15834.609999999999,0.0
2454,PART2455,transmission,Audi,2009,71.0,208.88,14830.48,
2455,PART2456,brake,Audi,2015,60.0,329.33,19759.8,
2456,PART2457,engine,Volkswagen,2008,40.0,449.64,17985.6,
2457,PART2458,brake,Mercedes,2006,98.0,188.34,18457.32,1.0
2458,PART2459,brake,Audi,2008,49.0,148.29,7266.21,0.0
2459,PART2460,engine,Toyota,2007,60.0,145.54,8732.4,1.0
2460,PART2461,tire,Honda,2012,73.0,314.68,22971.64,0.0
2461,PART2462,suspension,Ford,2014,53.0,52.36,2775.08,
2462,PART2463,brake,Toyota,2000,11.0,240.88,2649.68,
2463,PART2464,transmission,Audi,2000,35.0,201.45,7050.75,1.0
2464,PART2465,suspension,Honda,2018,22.0,315.65,6944.299999999999,
2465,PART2466,transmission,Toyota,2002,75.0,363.42,27256.5,
2466,PART2467,brake,Mercedes,2001,17.0,409.77,6966.09,1.0
2467,PART2468,suspension,Mercedes,2010,45.0,241.06,10847.7,1.0
2468,PART2469,tire,Audi,2019,10.0,338.79,3387.9,
2469,PART2470,tire,Audi,2008,19.0,254.08,4827.52,
2470,PART2471,tire,Mercedes,2022,18.0,426.66,7679.88,0.0
2471,PART2472,engine,Honda,2004,84.0,456.25,38325.0,
2472,PART2473,suspension,Volkswagen,2002,62.0,238.4,14780.800000000001,1.0
2473,PART2474,transmission,Ford,2014,11.0,151.63,1667.9299999999998,0.0
2474,PART2475,battery,Audi,2009,1.0,156.67,156.67,1.0
2475,PART2476,engine,Audi,2006,69.0,161.07,11113.83,1.0
2476,PART2477,transmission,Mercedes,2011,19.0,374.33,7112.2699999999995,1.0
2477,PART2478,suspension,BMW,2000,23.0,415.85,9564.550000000001,0.0
2478,PART2479,engine,Mercedes,2008,58.0,465.02,26971.16,
2479,PART2480,brake,Volkswagen,2000,49.0,494.18,24214.82,1.0
2480,PART2481,brake,Toyota,2017,40.0,70.33,2813.2,1.0
2481,PART2482,suspension,Mercedes,2012,71.0,236.02,16757.420000000002,1.0
2482,PART2483,engine,Mercedes,2016,12.0,305.88,3670.56,
2483,PART2484,engine,Volkswagen,2015,59.0,97.57,5756.629999999999,1.0
2484,PART2485,battery,Ford,2000,28.0,203.21,5689.88,0.0
2485,PART2486,engine,Audi,2021,24.0,323.9,7773.599999999999,1.0
2486,PART2487,brake,Mercedes,2018,54.0,499.95,26997.3,
2487,PART2488,tire,BMW,2022,16.0,208.49,3335.84,1.0
2488,PART2489,transmission,Toyota,2001,67.0,379.56,25430.52,
2489,PART2490,battery,Audi,2000,38.0,448.88,17057.44,1.0
2490,PART2491,suspension,Mercedes,2005,63.0,241.12,15190.56,0.0
2491,PART2492,engine,Toyota,2020,27.0,309.78,8364.06,0.0
2492,PART2493,transmission,Toyota,2015,70.0,220.01,15400.699999999999,1.0
2493,PART2494,suspension,BMW,2018,84.0,129.09,10843.56,0.0
2494,PART2495,tire,Audi,2002,51.0,320.49,16344.99,0.0
2495,PART2496,tire,BMW,2002,7.0,410.6,2874.2000000000003,
2496,PART2497,battery,Mercedes,2005,23.0,351.98,8095.540000000001,
2497,PART2498,battery,Audi,2021,65.0,110.54,7185.1,1.0
2498,PART2499,battery,Toyota,2015,35.0,289.55,10134.25,1.0
2499,PART2500,brake,BMW,2006,57.0,390.99,22286.43,1.0
2500,PART2501,suspension,Ford,2010,49.0,65.85,3226.6499999999996,1.0
2501,PART2502,transmission,Honda,2009,26.0,75.14,1953.64,
2502,PART2503,transmission,Honda,2001,70.0,120.14,8409.8,
2503,PART2504,suspension,BMW,2015,99.0,246.89,24442.109999999997,1.0
2504,PART2505,brake,Volkswagen,2021,78.0,338.43,26397.54,0.0
2505,PART2506,suspension,BMW,2019,73.0,363.99,26571.27,
2506,PART2507,transmission,Honda,2011,72.0,111.43,8022.960000000001,0.0
2507,PART2508,suspension,Honda,2010,9.0,396.41,3567.69,
2508,PART2509,battery,Audi,2006,85.0,254.55,21636.75,1.0
2509,PART2510,engine,Ford,2018,64.0,471.21,30157.44,1.0
2510,PART2511,engine,Ford,2002,86.0,121.46,10445.56,0.0
2511,PART2512,tire,Audi,2010,3.0,127.9,383.70000000000005,1.0
2512,PART2513,battery,Ford,2013,98.0,237.46,23271.08,0.0
2513,PART2514,tire,Toyota,2021,29.0,356.53,10339.369999999999,1.0
2514,PART2515,suspension,Toyota,2003,56.0,202.31,11329.36,1.0
2515,PART2516,battery,Toyota,2003,54.0,384.73,20775.420000000002,0.0
2516,PART2517,suspension,Mercedes,2015,9.0,306.73,2760.57,1.0
2517,PART2518,engine,Mercedes,2017,70.0,130.16,9111.199999999999,
2518,PART2519,transmission,Toyota,2005,9.0,114.55,1030.95,
2519,PART2520,tire,Ford,2006,29.0,407.66,11822.140000000001,1.0
2520,PART2521,suspension,Mercedes,2003,50.0,177.0,8850.0,1.0
2521,PART2522,suspension,BMW,2015,79.0,172.75,13647.25,0.0
2522,PART2523,engine,Ford,2010,95.0,472.87,44922.65,1.0
2523,PART2524,battery,Toyota,2015,40.0,493.86,19754.4,1.0
2524,PART2525,engine,Honda,2011,98.0,330.4,32379.199999999997,
2525,PART2526,brake,Volkswagen,2011,39.0,261.12,10183.68,
2526,PART2527,transmission,BMW,2005,85.0,127.02,10796.699999999999,1.0
2527,PART2528,tire,Honda,2017,43.0,379.62,16323.66,
2528,PART2529,transmission,Toyota,2016,64.0,286.9,18361.6,
2529,PART2530,battery,Honda,2020,37.0,241.11,8921.07,
2530,PART2531,battery,Audi,2014,39.0,240.49,9379.11,0.0
2531,PART2532,engine,Volkswagen,2012,99.0,309.38,30628.62,1.0
2532,PART2533,tire,Toyota,2001,21.0,168.64,3541.4399999999996,
2533,PART2534,engine,BMW,2008,78.0,406.47,31704.660000000003,
2534,PART2535,battery,Audi,2011,98.0,335.71,32899.579999999994,1.0
2535,PART2536,engine,Volkswagen,2007,52.0,119.87,6233.24,
2536,PART2537,tire,BMW,2006,1.0,145.2,145.2,1.0
2537,PART2538,battery,Ford,2000,8.0,237.67,1901.36,0.0
2538,PART2539,transmission,Toyota,2021,84.0,294.45,24733.8,1.0
2539,PART2540,transmission,Volkswagen,2016,84.0,357.11,29997.24,0.0
2540,PART2541,brake,BMW,2003,17.0,79.55,1352.35,1.0
2541,PART2542,battery,Volkswagen,2015,89.0,370.49,32973.61,
2542,PART2543,battery,Audi,2001,18.0,176.78,3182.04,0.0
2543,PART2544,brake,Ford,2018,16.0,471.96,7551.36,
2544,PART2545,battery,Toyota,2021,58.0,182.68,10595.44,0.0
2545,PART2546,engine,Ford,2020,36.0,311.3,11206.800000000001,1.0
2546,PART2547,battery,Mercedes,2006,72.0,404.98,29158.56,1.0
2547,PART2548,brake,Ford,2006,87.0,293.75,25556.25,0.0
2548,PART2549,brake,Volkswagen,2012,43.0,455.11,19569.73,1.0
2549,PART2550,battery,BMW,2022,14.0,249.27,3489.78,0.0
2550,PART2551,engine,Audi,2004,34.0,178.88,6081.92,1.0
2551,PART2552,transmission,Volkswagen,2019,1.0,303.14,303.14,0.0
2552,PART2553,brake,Volkswagen,2002,36.0,258.36,9300.960000000001,1.0
2553,PART2554,transmission,Toyota,2003,78.0,496.66,38739.48,1.0
2554,PART2555,suspension,Volkswagen,2022,15.0,408.41,6126.150000000001,
2555,PART2556,transmission,Honda,2018,97.0,111.96,10860.119999999999,1.0
2556,PART2557,battery,Toyota,2013,41.0,220.01,9020.41,0.0
2557,PART2558,brake,Toyota,2002,35.0,66.09,2313.15,
2558,PART2559,engine,Toyota,2001,44.0,222.14,9774.16,
2559,PART2560,brake,Mercedes,2012,86.0,475.03,40852.579999999994,0.0
2560,PART2561,engine,BMW,2021,72.0,233.54,16814.88,1.0
2561,PART2562,brake,Audi,2006,50.0,301.24,15062.0,1.0
2562,PART2563,battery,Mercedes,2021,87.0,437.51,38063.37,1.0
2563,PART2564,tire,BMW,2013,85.0,227.46,19334.100000000002,0.0
2564,PART2565,tire,Honda,2018,23.0,166.92,3839.16,1.0
2565,PART2566,brake,Honda,2013,77.0,187.18,14412.86,1.0
2566,PART2567,suspension,Audi,2018,92.0,224.2,20626.399999999998,1.0
2567,PART2568,tire,Mercedes,2004,85.0,65.3,5550.5,
2568,PART2569,tire,Mercedes,2017,23.0,329.58,7580.339999999999,
2569,PART2570,tire,Volkswagen,2003,84.0,377.15,31680.6,
2570,PART2571,brake,Ford,2015,25.0,355.28,8882.0,1.0
2571,PART2572,brake,Mercedes,2013,86.0,215.15,18502.9,1.0
2572,PART2573,suspension,Audi,2014,46.0,384.82,17701.72,
2573,PART2574,suspension,Mercedes,2004,89.0,325.03,28927.67,
2574,PART2575,battery,BMW,2020,66.0,418.51,27621.66,1.0
2575,PART2576,transmission,Volkswagen,2001,95.0,460.21,43719.95,0.0
2576,PART2577,battery,BMW,2010,26.0,161.0,4186.0,
2577,PART2578,suspension,Audi,2000,42.0,297.2,12482.4,0.0
2578,PART2579,brake,Honda,2000,34.0,121.55,4132.7,0.0
2579,PART2580,engine,Toyota,2015,46.0,343.37,15795.02,1.0
2580,PART2581,transmission,Ford,2000,90.0,151.91,13671.9,
2581,PART2582,battery,Ford,2006,15.0,166.82,2502.2999999999997,
2582,PART2583,engine,Audi,2000,68.0,412.44,28045.92,0.0
2583,PART2584,tire,Mercedes,2001,41.0,329.49,13509.09,0.0
2584,PART2585,tire,Ford,2010,49.0,368.12,18037.88,
2585,PART2586,engine,Honda,2004,16.0,157.91,2526.56,1.0
2586,PART2587,brake,Mercedes,2013,54.0,304.33,16433.82,0.0
2587,PART2588,engine,Volkswagen,2008,11.0,333.42,3667.6200000000003,0.0
2588,PART2589,tire,BMW,2013,26.0,348.66,9065.16,0.0
2589,PART2590,brake,BMW,2001,9.0,165.44,1488.96,0.0
2590,PART2591,engine,Audi,2003,3.0,348.44,1045.32,0.0
2591,PART2592,suspension,Toyota,2017,78.0,86.45,6743.1,1.0
2592,PART2593,transmission,Toyota,2002,41.0,221.14,9066.74,1.0
2593,PART2594,engine,Toyota,2003,53.0,291.87,15469.11,
2594,PART2595,transmission,Volkswagen,2002,22.0,305.02,6710.44,0.0
2595,PART2596,engine,Audi,2001,18.0,485.29,8735.220000000001,0.0
2596,PART2597,brake,Audi,2014,2.0,92.13,184.26,0.0
2597,PART2598,tire,BMW,2011,49.0,395.12,19360.88,1.0
2598,PART2599,suspension,BMW,2022,81.0,329.58,26695.98,
2599,PART2600,transmission,Honda,2007,67.0,197.11,13206.37,1.0
2600,PART2601,suspension,Mercedes,2020,9.0,467.05,4203.45,
2601,PART2602,battery,Ford,2014,34.0,469.59,15966.06,1.0
2602,PART2603,tire,Mercedes,2001,87.0,79.09,6880.83,
2603,PART2604,suspension,Volkswagen,2009,87.0,54.48,4739.759999999999,
2604,PART2605,battery,Honda,2006,68.0,426.27,28986.36,1.0
2605,PART2606,tire,Honda,2014,17.0,234.29,3982.93,0.0
2606,PART2607,engine,Audi,2012,17.0,198.25,3370.25,0.0
2607,PART2608,transmission,Volkswagen,2015,13.0,122.3,1589.8999999999999,0.0
2608,PART2609,transmission,Honda,2002,4.0,68.68,274.72,1.0
2609,PART2610,battery,Ford,2020,17.0,173.51,2949.67,1.0
2610,PART2611,brake,Volkswagen,2003,69.0,337.41,23281.29,0.0
2611,PART2612,engine,Toyota,2012,12.0,209.08,2508.96,1.0
2612,PART2613,brake,Mercedes,2001,76.0,372.85,28336.600000000002,
2613,PART2614,battery,Toyota,2010,91.0,198.06,18023.46,
2614,PART2615,battery,Volkswagen,2020,9.0,331.44,2982.96,0.0
2615,PART2616,suspension,Ford,2022,21.0,133.16,2796.36,0.0
2616,PART2617,engine,Toyota,2010,77.0,175.43,13508.11,0.0
2617,PART2618,battery,Volkswagen,2016,18.0,182.95,3293.1,
2618,PART2619,battery,Mercedes,2011,66.0,252.57,16669.62,0.0
2619,PART2620,suspension,Volkswagen,2021,19.0,79.48,1510.1200000000001,1.0
2620,PART2621,tire,Ford,2000,8.0,147.84,1182.72,1.0
2621,PART2622,brake,Toyota,2010,92.0,220.77,20310.84,1.0
2622,PART2623,transmission,Volkswagen,2010,23.0,458.97,10556.310000000001,1.0
2623,PART2624,transmission,Toyota,2009,21.0,254.16,5337.36,0.0
2624,PART2625,battery,BMW,2013,73.0,289.03,21099.19,1.0
2625,PART2626,suspension,Volkswagen,2017,71.0,382.62,27166.02,
2626,PART2627,suspension,Audi,2021,87.0,298.45,25965.149999999998,1.0
2627,PART2628,battery,Audi,2012,15.0,270.68,4060.2000000000003,0.0
2628,PART2629,brake,Mercedes,2007,94.0,285.51,26837.94,
2629,PART2630,engine,Mercedes,2000,6.0,288.1,1728.6000000000001,0.0
2630,PART2631,engine,Ford,2003,35.0,227.32,7956.2,1.0
2631,PART2632,engine,Volkswagen,2021,19.0,94.01,1786.19,
2632,PART2633,brake,Mercedes,2013,44.0,460.24,20250.56,1.0
2633,PART2634,suspension,Audi,2018,83.0,388.73,32264.59,0.0
2634,PART2635,battery,BMW,2006,90.0,415.02,37351.799999999996,0.0
2635,PART2636,brake,Audi,2022,89.0,422.34,37588.259999999995,0.0
2636,PART2637,transmission,Ford,2006,7.0,288.82,2021.74,1.0
2637,PART2638,transmission,Volkswagen,2007,85.0,491.09,41742.65,1.0
2638,PART2639,transmission,Mercedes,2012,12.0,485.13,5821.5599999999995,0.0
2639,PART2640,suspension,Volkswagen,2020,82.0,358.13,29366.66,
2640,PART2641,suspension,Toyota,2015,49.0,99.39,4870.11,0.0
2641,PART2642,transmission,Mercedes,2001,3.0,198.02,594.0600000000001,
2642,PART2643,suspension,Toyota,2001,45.0,451.93,20336.85,1.0
2643,PART2644,engine,Toyota,2016,2.0,239.99,479.98,0.0
2644,PART2645,battery,Honda,2009,88.0,143.39,12618.32,
2645,PART2646,brake,Ford,2005,77.0,452.97,34878.69,1.0
2646,PART2647,battery,Volkswagen,2017,6.0,447.13,2682.7799999999997,1.0
2647,PART2648,brake,Toyota,2008,49.0,134.97,6613.53,
2648,PART2649,battery,Audi,2016,70.0,164.82,11537.4,0.0
2649,PART2650,transmission,BMW,2020,42.0,416.73,17502.66,0.0
2650,PART2651,tire,Toyota,2022,40.0,257.12,10284.8,1.0
2651,PART2652,suspension,Toyota,2011,54.0,498.94,26942.76,0.0
2652,PART2653,suspension,Honda,2005,18.0,244.24,4396.32,1.0
2653,PART2654,brake,Mercedes,2003,51.0,180.28,9194.28,
2654,PART2655,battery,Volkswagen,2014,44.0,360.36,15855.84,
2655,PART2656,transmission,Honda,2022,28.0,116.42,3259.76,1.0
2656,PART2657,brake,Honda,2003,32.0,96.81,3097.92,
2657,PART2658,brake,Mercedes,2017,46.0,220.55,10145.300000000001,1.0
2658,PART2659,tire,BMW,2013,56.0,364.13,20391.28,1.0
2659,PART2660,tire,Audi,2012,52.0,367.15,19091.8,
2660,PART2661,battery,BMW,2004,23.0,203.85,4688.55,0.0
2661,PART2662,engine,Ford,2010,52.0,123.23,6407.96,1.0
2662,PART2663,brake,BMW,2003,89.0,99.66,8869.74,
2663,PART2664,suspension,Audi,2021,34.0,239.3,8136.200000000001,
2664,PART2665,tire,Ford,2022,53.0,480.7,25477.1,0.0
2665,PART2666,engine,BMW,2014,64.0,401.31,25683.84,
2666,PART2667,tire,Honda,2016,13.0,61.4,798.1999999999999,0.0
2667,PART2668,suspension,Honda,2008,37.0,327.42,12114.54,0.0
2668,PART2669,suspension,BMW,2010,44.0,92.35,4063.3999999999996,
2669,PART2670,brake,Ford,2020,68.0,52.96,3601.28,0.0
2670,PART2671,engine,Toyota,2022,83.0,263.98,21910.34,
2671,PART2672,brake,Honda,2013,83.0,269.97,22407.510000000002,
2672,PART2673,transmission,Audi,2013,60.0,297.0,17820.0,1.0
2673,PART2674,transmission,Toyota,2017,15.0,154.8,2322.0,1.0
2674,PART2675,brake,Volkswagen,2004,71.0,307.0,21797.0,
2675,PART2676,battery,BMW,2009,92.0,268.94,24742.48,1.0
2676,PART2677,tire,Audi,2002,54.0,443.16,23930.640000000003,0.0
2677,PART2678,engine,Audi,2005,99.0,143.41,14197.59,
2678,PART2679,tire,BMW,2013,6.0,322.18,1933.08,0.0
2679,PART2680,brake,Toyota,2010,50.0,485.34,24267.0,0.0
2680,PART2681,tire,Honda,2011,34.0,75.3,2560.2,0.0
2681,PART2682,suspension,BMW,2011,98.0,100.01,9800.980000000001,
